num, diff, time, interval, avg
6719,317791193330,1438299332,6,6.7
6720,317636021849,1438299346,14,7.1
6721,317480926136,1438299373,27,9.5
6722,317635946119,1438299377,4,9.8
6723,317480850443,1438299398,21,11.8
6724,317635870389,1438299404,6,11.4
6725,317480774750,1438299423,19,13.1
6726,317635794659,1438299428,5,13.1
6727,317790890261,1438299430,2,11.3
6728,317946061594,1438299436,6,11
6729,318101308694,1438299445,9,11.3
6730,318256631598,1438299454,9,10.8
6731,318412030343,1438299457,3,8.4
6732,318256555719,1438299471,14,9.4
6733,318411954427,1438299477,6,7.9
6734,318567429014,1438299478,1,7.4
6735,318722979516,1438299487,9,6.4
6736,318878605970,1438299492,5,6.4
6737,319034308414,1438299503,11,7.3
6738,319190086884,1438299506,3,7
6739,319345941418,1438299510,4,6.5
6740,319190010783,1438299524,14,7
6741,319345865280,1438299532,8,7.5
6742,319501795878,1438299534,2,6.3
6743,319657802614,1438299542,8,6.5
6744,319813885525,1438299546,4,6.8
6745,319970044648,1438299548,2,6.1
6746,320126280021,1438299554,6,6.2
6747,320282591681,1438299560,6,5.7
6748,320438979665,1438299565,5,5.9
6749,320595444010,1438299573,8,6.3
6750,320751984754,1438299577,4,5.3
6751,320908601934,1438299589,12,5.7
6752,321065295587,1438299591,2,5.7
6753,321222065750,1438299596,5,5.4
6754,321378912461,1438299604,8,5.8
6755,321535835758,1438299615,11,6.7
6756,321692835677,1438299618,3,6.4
6757,321849912256,1438299625,7,6.5
6758,322007065533,1438299626,1,6.1
6759,322164295545,1438299633,7,6
6760,322321602329,1438299642,9,6.5
6761,322478985923,1438299643,1,5.4
6762,322636446365,1438299653,10,6.2
6763,322793983692,1438299661,8,6.5
6764,322951597941,1438299670,9,6.6
6765,322793906732,1438299693,23,7.8
6766,322951520944,1438299697,4,7.9
6767,323109212116,1438299701,4,7.6
6768,323266980285,1438299703,2,7.7
6769,323424825490,1438299714,11,8.1
6770,323582747768,1438299717,3,7.5
6771,323740747156,1438299725,8,8.2
6772,323898823692,1438299731,6,7.8
6773,323740669970,1438299750,19,8.9
6774,323898746469,1438299754,4,8.4
6775,324056900153,1438299760,6,6.7
6776,323898669245,1438299783,23,8.6
6777,324056822892,1438299791,8,9
6778,324215053762,1438299794,3,9.1
6779,324373361893,1438299799,5,8.5
6780,324531747323,1438299811,12,9.4
6781,324690210090,1438299817,6,9.2
6782,324848750231,1438299826,9,9.5
6783,325007367784,1438299830,4,8
6784,325166062787,1438299834,4,8
6785,325324835278,1438299840,6,8
6786,325165985261,1438299854,14,7.1
6787,325324757714,1438299863,9,7.2
6788,325165907735,1438299876,13,8.2
6789,325007135320,1438299893,17,9.4
6790,325165830210,1438299894,1,8.3
6791,325324602588,1438299898,4,8.1
6792,325483452491,1438299900,2,7.4
6793,325642379958,1438299912,12,8.2
6794,325801385026,1438299922,10,8.8
6795,325960467733,1438299924,2,8.4
6796,325801307349,1438299949,25,9.5
6797,325642224680,1438299962,13,9.9
6798,325801229672,1438299963,1,8.7
6799,325960312303,1438299972,9,7.9
6800,326119472611,1438299975,3,8.1
6801,326278710634,1438299981,6,8.3
6802,326119394858,1438299996,15,9.6
6803,326278632843,1438299998,2,8.6
6804,326437948581,1438300000,2,7.8
6805,326597342110,1438300004,4,8
6806,326756813468,1438300006,2,5.7
6807,326916362693,1438300018,12,5.6
6808,327075989823,1438300022,4,5.9
6809,327235694896,1438300024,2,5.2
6810,327395477950,1438300025,1,5
6811,327555339023,1438300028,3,4.7
6812,327395399893,1438300045,17,4.9
6813,327555260928,1438300049,4,5.1
6814,327395321836,1438300082,33,8.2
6815,327555182832,1438300094,12,9
6816,327395243778,1438300107,13,10.1
6817,327555104736,1438300114,7,9.6
6818,327715043751,1438300125,11,10.3
6819,327875060862,1438300126,1,10.2
6820,328035156106,1438300131,5,10.6
6821,328195329522,1438300134,3,10.6
6822,328355581147,1438300140,6,9.5
6823,328515911020,1438300143,3,9.4
6824,328676319179,1438300144,1,6.2
6825,328836805662,1438300148,4,5.4
6826,328997370508,1438300149,1,4.2
6827,329158013755,1438300154,5,4
6828,329318735441,1438300162,8,3.7
6829,329479535604,1438300165,3,3.9
6830,329640414283,1438300170,5,3.9
6831,329801371516,1438300173,3,3.9
6832,329962407341,1438300177,4,3.7
6833,330123521797,1438300184,7,4.1
6834,330284714922,1438300195,11,5.1
6835,330445986755,1438300205,10,5.7
6836,330607337334,1438300206,1,5.7
6837,330768766697,1438300207,1,5.3
6838,330930274883,1438300218,11,5.6
6839,330768687835,1438300235,17,7
6840,330930195983,1438300246,11,7.6
6841,331091782992,1438300256,10,8.3
6842,331253448901,1438300258,2,8.1
6843,331415193749,1438300264,6,8
6844,331577017574,1438300267,3,7.2
6845,331738920414,1438300279,12,7.4
6846,331900902308,1438300283,4,7.7
6847,332062963295,1438300284,1,7.7
6848,332225103413,1438300285,1,6.7
6849,332387322701,1438300289,4,5.4
6850,332549621198,1438300294,5,4.8
6851,332711998942,1438300304,10,4.8
6852,332874455972,1438300314,10,5.6
6853,333036992327,1438300317,3,5.3
6854,333199608045,1438300319,2,5.2
6855,333362303166,1438300321,2,4.2
6856,333199528604,1438300340,19,5.7
6857,333362223686,1438300348,8,6.4
6858,333524998209,1438300351,3,6.6
6859,333687852212,1438300361,10,7.2
6860,333850785733,1438300369,8,7.5
6861,333687772655,1438300389,20,8.5
6862,333850706137,1438300393,4,7.9
6863,334013719177,1438300395,2,7.8
6864,334176811813,1438300397,2,7.8
6865,334339984084,1438300403,6,8.2
6866,334176732139,1438300421,18,8.1
6867,334339904371,1438300423,2,7.5
6868,334503156277,1438300425,2,7.4
6869,334666487896,1438300431,6,7
6870,334503076525,1438300454,23,8.5
6871,334666408105,1438300461,7,7.2
6872,334829819437,1438300463,2,7
6873,334993310559,1438300475,12,8
6874,335156881511,1438300479,4,8.2
6875,335320532332,1438300482,3,7.9
6876,335484263060,1438300483,1,6.2
6877,335648073735,1438300489,6,6.6
6878,335811964396,1438300491,2,6.6
6879,335647993711,1438300504,13,7.3
6880,335811884332,1438300506,2,5.2
6881,335975854978,1438300511,5,5
6882,335811804268,1438300531,20,6.8
6883,335975774875,1438300533,2,5.8
6884,336139825546,1438300539,6,6
6885,336303956320,1438300543,4,6.1
6886,336139745404,1438300559,16,7.6
6887,335975614669,1438300586,27,9.7
6888,335811564076,1438300601,15,11
6889,335975534566,1438300612,11,10.8
6890,336139585119,1438300623,11,11.7
6891,336303715775,1438300624,1,11.3
6892,336467926573,1438300625,1,9.4
6893,336303635594,1438300655,30,12.2
6894,336139424835,1438300674,19,13.5
6895,336303555413,1438300680,6,13.7
6896,336139344693,1438300726,46,16.7
6897,336303475232,1438300732,6,14.6
6898,336467685913,1438300736,4,13.5
6899,336631976775,1438300747,11,13.5
6900,336796347857,1438300748,1,12.5
6901,336631896516,1438300763,15,13.9
6902,336796267559,1438300766,3,14.1
6903,336960718861,1438300773,7,11.8
6904,337125250462,1438300777,4,10.3
6905,337289862400,1438300782,5,10.2
6906,337454554715,1438300783,1,5.7
6907,337619327446,1438300785,2,5.3
6908,337784180633,1438300789,4,5.3
6909,337949114314,1438300794,5,4.7
6910,338114128529,1438300795,1,4.7
6911,338279223318,1438300799,4,3.6
6912,338444398720,1438300801,2,3.5
6913,338609654774,1438300804,3,3.1
6914,338774991519,1438300813,9,3.6
6915,338940408995,1438300824,11,4.2
6916,338774910749,1438300839,15,5.6
6917,338940328185,1438300841,2,5.6
6918,338774829978,1438300857,16,6.8
6919,338940247375,1438300863,6,6.9
6920,339105745542,1438300874,11,7.9
6921,339271324519,1438300879,5,8
6922,339436984345,1438300881,2,8
6923,339602725060,1438300892,11,8.8
6924,339768546703,1438300894,2,8.1
6925,339934449313,1438300901,7,7.7
6926,340100432930,1438300902,1,6.3
6927,340266497594,1438300903,1,6.2
6928,340432643344,1438300907,4,5
6929,340598870220,1438300913,6,5
6930,340765178262,1438300916,3,4.2
6931,340931567509,1438300918,2,3.9
6932,341098038000,1438300923,5,4.2
6933,341264589776,1438300925,2,3.3
6934,341097956676,1438300942,17,4.8
6935,341264508412,1438300945,3,4.4
6936,341431141472,1438300949,4,4.7
6937,341264427048,1438300976,27,7.3
6938,341097794027,1438300989,13,8.2
6939,340931242370,1438301007,18,9.4
6940,341097712703,1438301012,5,9.6
6941,341264264320,1438301016,4,9.8
6942,341430897261,1438301025,9,10.2
6943,341597611566,1438301029,4,10.4
6944,341764407274,1438301041,12,9.9
6945,341597530123,1438301056,15,11.1
6946,341430734454,1438301073,17,12.4
6947,341597448679,1438301074,1,9.8
6948,341764244308,1438301076,2,8.7
6949,341597367236,1438301092,16,8.5
6950,341764162825,1438301097,5,8.5
6951,341597285793,1438301118,21,10.2
6952,341430490244,1438301151,33,12.6
6953,341597204350,1438301154,3,12.5
6954,341763999859,1438301159,5,11.8
6955,341930876812,1438301162,3,10.6
6956,342097835247,1438301168,6,9.5
6957,341930795289,1438301188,20,11.4
6958,341763836893,1438301208,20,13.2
6959,341930713766,1438301220,12,12.8
6960,342097672122,1438301222,2,12.5
6961,342264712000,1438301225,3,10.7
6962,342097590559,1438301241,16,9
6963,342264630398,1438301247,6,9.3
6964,342097508997,1438301260,13,10.1
6965,342264548796,1438301267,7,10.5
6966,342431670157,1438301275,8,10.7
6967,342598873120,1438301277,2,8.9
6968,342766157726,1438301284,7,7.6
6969,342598791439,1438301299,15,7.9
6970,342766076005,1438301300,1,7.8
6971,342933442253,1438301308,8,8.3
6972,342765994284,1438301345,37,10.4
6973,342598628076,1438301364,19,11.7
6974,342765912562,1438301367,3,10.7
6975,342933278730,1438301373,6,10.6
6976,343100726620,1438301379,6,10.4
6977,343268256271,1438301380,1,10.3
6978,343435867724,1438301385,5,10.1
6979,343603561018,1438301389,4,9
6980,343771336194,1438301397,8,9.7
6981,343939193291,1438301405,8,9.7
6982,344107132350,1438301412,7,6.7
6983,344275153410,1438301416,4,5.2
6984,344443256512,1438301420,4,5.3
6985,344611441695,1438301425,5,5.2
6986,344443174390,1438301439,14,6
6987,344611359533,1438301448,9,6.8
6988,344779626798,1438301454,6,6.9
6989,344947976225,1438301459,5,7
6990,345116407854,1438301461,2,6.4
6991,345284921725,1438301471,10,6.6
6992,345453517878,1438301473,2,6.1
6993,345622196353,1438301483,10,6.7
6994,345790957191,1438301490,7,7
6995,345959800431,1438301491,1,6.6
6996,345790874748,1438301508,17,6.9
6997,345959717948,1438301510,2,6.2
6998,345790792305,1438301528,18,7.4
6999,345959635465,1438301534,6,7.5
7000,346128561068,1438301538,4,7.7
7001,346297569154,1438301541,3,7
7002,346466659763,1438301542,1,6.9
7003,346635832936,1438301546,4,6.3
7004,346805088713,1438301556,10,6.6
7005,346974427135,1438301559,3,6.8
7006,347143848241,1438301563,4,5.5
7007,347313352073,1438301570,7,6
7008,347482938670,1438301577,7,4.9
7009,347652608073,1438301582,5,4.8
7010,347822360323,1438301583,1,4.5
7011,347652525187,1438301599,16,5.8
7012,347822277396,1438301607,8,6.5
7013,347652442300,1438301626,19,8
7014,347482690131,1438301643,17,8.7
7015,347652359413,1438301645,2,8.6
7016,347822111541,1438301653,8,9
7017,347991946556,1438301660,7,9
7018,348161864498,1438301663,3,8.6
7019,348331865408,1438301671,8,8.9
7020,348501949326,1438301678,7,9.5
7021,348672116293,1438301686,8,8.7
7022,348501866237,1438301716,30,10.9
7023,348672033163,1438301717,1,9.1
7024,348842283179,1438301719,2,7.6
7025,349012616325,1438301722,3,7.7
7026,349183032641,1438301726,4,7.3
7027,349012533114,1438301743,17,8.3
7028,349182949389,1438301753,10,9
7029,349353448876,1438301761,8,9
7030,349524031614,1438301771,10,9.3
7031,349694697645,1438301774,3,8.8
7032,349865447009,1438301775,1,5.9
7033,350036279746,1438301776,1,5.9
7034,350207195898,1438301780,4,6.1
7035,350378195505,1438301781,1,5.9
7036,350549278608,1438301790,9,6.4
7037,350720445247,1438301800,10,5.7
7038,350549195030,1438301813,13,6
7039,350378028431,1438301833,20,7.2
7040,350206945410,1438301847,14,7.6
7041,350377944895,1438301848,1,7.4
7042,350549027875,1438301855,7,8
7043,350377861358,1438301868,13,9.2
7044,350548944298,1438301872,4,9.2
7045,350720110774,1438301874,2,9.3
7046,350548860720,1438301889,15,9.9
7047,350720027155,1438301892,3,9.2
7048,350891277168,1438301897,5,8.4
7049,351062610799,1438301900,3,6.7
7050,351234028089,1438301902,2,5.5
7051,351062527099,1438301929,27,8.1
7052,351233944348,1438301932,3,7.7
7053,351062443399,1438301947,15,7.9
7054,351233860607,1438301950,3,7.8
7055,351062359699,1438301973,23,9.9
7056,351233776866,1438301976,3,8.7
7057,351405277733,1438301980,4,8.8
7058,351233693125,1438301993,13,9.6
7059,351062192299,1438302007,14,10.7
7060,351233609385,1438302010,3,10.8
7061,351405110170,1438302018,8,8.9
7062,351233525644,1438302061,43,12.9
7063,351405026388,1438302064,3,11.7
7064,351576610873,1438302067,3,11.7
7065,351748279140,1438302075,8,10.2
7066,351920031229,1438302076,1,10
7067,352091867181,1438302078,2,9.8
7068,352263787038,1438302081,3,8.8
7069,352435790840,1438302086,5,7.9
7070,352263703052,1438302104,18,9.4
7071,352435706813,1438302105,1,8.7
7072,352607794560,1438302108,3,4.7
7073,352779966334,1438302110,2,4.6
7074,352607710492,1438302132,22,6.5
7075,352779882225,1438302136,4,6.1
7076,352952138026,1438302138,2,6.2
7077,353124477937,1438302140,2,6.2
7078,353296901998,1438302149,9,6.8
7079,353124393746,1438302176,27,9
7080,353296817766,1438302180,4,7.6
7081,353124309555,1438302200,20,9.5
7082,352951885576,1438302215,15,10.7
7083,353124225363,1438302220,5,11
7084,353296649301,1438302224,4,9.2
7085,353469157430,1438302227,3,9.1
7086,353641749792,1438302233,6,9.5
7087,353814426427,1438302236,3,9.6
7088,353987187377,1438302243,7,9.4
7089,354160032683,1438302246,3,7
7090,353987102980,1438302260,14,8
7091,354159948245,1438302265,5,6.5
7092,353987018583,1438302284,19,6.9
7093,354159863806,1438302290,6,7
7094,354332793426,1438302297,7,7.3
7095,354505807485,1438302301,4,7.4
7096,354678906023,1438302302,1,6.9
7097,354852089082,1438302304,2,6.8
7098,355025356703,1438302305,1,6.2
7099,355198708927,1438302315,10,6.9
7100,355372145796,1438302316,1,5.6
7101,355198624241,1438302333,17,6.8
7102,355372061069,1438302339,6,5.5
7103,355545582583,1438302344,5,5.4
7104,355719188824,1438302348,4,5.1
7105,355545497814,1438302363,15,6.2
7106,355371891614,1438302384,21,8.2
7107,355545413045,1438302390,6,8.6
7108,355371806887,1438302403,13,9.8
7109,355198285497,1438302419,16,10.4
7110,355371722159,1438302421,2,10.5
7111,355545243507,1438302424,3,9.1
7112,355718849582,1438302432,8,9.3
7113,355892540426,1438302438,6,9.4
7114,356066316080,1438302445,7,9.7
7115,356240176585,1438302447,2,8.4
7116,356066231187,1438302488,41,10.4
7117,356240091651,1438302491,3,10.1
7118,356066146294,1438302504,13,10.1
7119,355892285872,1438302519,15,10
7120,356066061402,1438302530,11,10.9
7121,356239921783,1438302533,3,10.9
7122,356413867057,1438302542,9,11
7123,356587897265,1438302546,4,10.8
7124,356762012449,1438302551,5,10.6
7125,356936212650,1438302556,5,10.9
7126,357110497910,1438302560,4,7.2
7127,357284868270,1438302561,1,7
7128,357459323772,1438302564,3,6
7129,357633864457,1438302575,11,5.6
7130,357808490367,1438302580,5,5
7131,357983201543,1438302587,7,5.4
7132,358157998028,1438302588,1,4.6
7133,357983116194,1438302601,13,5.5
7134,358157912637,1438302613,12,6.2
7135,358332794430,1438302624,11,6.8
7136,358157827246,1438302646,22,8.6
7137,358332708997,1438302654,8,9.3
7138,358507676140,1438302660,6,9.6
7139,358332623564,1438302673,13,9.8
7140,358507590665,1438302675,2,9.5
7141,358682643199,1438302678,3,9.1
7142,358507505190,1438302691,13,10.3
7143,358682557682,1438302693,2,9.2
7144,358857695649,1438302695,2,8.2
7145,358682472165,1438302708,13,8.4
7146,358857610090,1438302714,6,6.8
7147,359032833532,1438302717,3,6.3
7148,359208142532,1438302720,3,6
7149,359383537132,1438302731,11,5.8
7150,359559017374,1438302735,4,6
7151,359734583300,1438302742,7,6.4
7152,359910234952,1438302745,3,5.4
7153,360085972371,1438302748,3,5.5
7154,360261795599,1438302757,9,6.2
7155,360437704678,1438302762,5,5.4
7156,360261709706,1438302780,18,6.6
7157,360437618743,1438302788,8,7.1
7158,360613613674,1438302800,12,8
7159,360789694540,1438302807,7,7.6
7160,360965861383,1438302816,9,8.1
7161,360789608521,1438302833,17,9.1
7162,360965775322,1438302838,5,9.3
7163,361142028141,1438302839,1,9.1
7164,360965689261,1438302858,19,10.1
7165,361141942038,1438302863,5,10.1
7166,361318280876,1438302866,3,8.6
7167,361141855935,1438302879,13,9.1
7168,360965517139,1438302892,13,9.2
7169,361141769832,1438302896,4,8.9
7170,361318108586,1438302902,6,8.6
7171,361494533443,1438302907,5,7.4
7172,361671044445,1438302913,6,7.5
7173,361847641634,1438302919,6,8
7174,362024325052,1438302923,4,6.5
7175,362201094741,1438302929,6,6.6
7176,362377950744,1438302941,12,7.5
7177,362554893102,1438302946,5,6.7
7178,362731921858,1438302948,2,5.6
7179,362909037054,1438302949,1,5.3
7180,362731835376,1438302965,16,6.3
7181,362908950529,1438302971,6,6.4
7182,363086152165,1438302972,1,5.9
7183,363263440325,1438302977,5,5.8
7184,363086065599,1438303002,25,7.9
7185,363263353716,1438303012,10,8.3
7186,363440728400,1438303014,2,7.3
7187,363263267107,1438303032,18,8.6
7188,363440641749,1438303033,1,8.5
7189,363618102999,1438303037,4,8.8
7190,363795650900,1438303042,5,7.7
7191,363618016305,1438303058,16,8.7
7192,363795564164,1438303065,7,9.3
7193,363973198716,1438303074,9,9.7
7194,364150920004,1438303079,5,7.7
7195,364328728070,1438303082,3,7
7196,364506622956,1438303088,6,7.4
7197,364684604705,1438303096,8,6.4
7198,364862673359,1438303101,5,6.8
7199,365040828961,1438303109,8,7.2
7200,365219071553,1438303117,8,7.5
7201,365397401177,1438303119,2,6.1
7202,365575817876,1438303120,1,5.5
7203,365754321693,1438303124,4,5
7204,365932912670,1438303136,12,5.7
7205,366111590850,1438303143,7,6.1
7206,366290356275,1438303150,7,6.2
7207,366111503562,1438303175,25,7.9
7208,366290268944,1438303180,5,7.9
7209,366469121614,1438303185,5,7.6
7210,366648061614,1438303194,9,7.7
7211,366827088987,1438303197,3,7.8
7212,366647974198,1438303216,19,9.6
7213,366827001529,1438303223,7,9.9
7214,366647886783,1438303237,14,10.1
7215,366826914071,1438303244,7,10.1
7216,367006028775,1438303247,3,9.7
7217,367185230937,1438303254,7,7.9
7218,367005941274,1438303269,15,8.9
7219,367185143393,1438303276,7,9.1
7220,367364433013,1438303283,7,8.9
7221,367543810177,1438303289,6,9.2
7222,367364345426,1438303305,16,8.9
7223,367543722547,1438303312,7,8.9
7224,367723187255,1438303314,2,7.7
7225,367543634918,1438303329,15,8.5
7226,367364170253,1438303363,34,11.6
7227,367543547289,1438303364,1,11
7228,367723011911,1438303370,6,10.1
7229,367902564162,1438303382,12,10.6
7230,368082204085,1438303394,12,11.1
7231,368261931723,1438303396,2,10.7
7232,368082116327,1438303411,15,10.6
7233,367902388732,1438303426,15,11.4
7234,367722748894,1438303459,33,14.5
7235,367543196771,1438303473,14,14.4
7236,367722661222,1438303478,5,11.5
7237,367902213302,1438303488,10,12.4
7238,368081853054,1438303492,4,12.2
7239,368261580521,1438303500,8,11.8
7240,368081765297,1438303526,26,13.2
7241,367902037873,1438303570,44,17.4
7242,368081677539,1438303573,3,16.2
7243,368261404920,1438303583,10,15.7
7244,368441220059,1438303587,4,12.8
7245,368621122998,1438303588,1,11.5
7246,368801113780,1438303590,2,11.2
7247,368981192448,1438303591,1,10.3
7248,369161359045,1438303595,4,10.3
7249,369341613614,1438303598,3,9.8
7250,369521956198,1438303599,1,7.3
7251,369341525556,1438303612,13,4.2
7252,369161183015,1438303625,13,5.2
7253,368980928532,1438303642,17,5.9
7254,368800762063,1438303683,41,9.6
7255,368980840560,1438303684,1,9.6
7256,369161006986,1438303690,6,10
7257,369341261383,1438303698,8,10.7
7258,369521603795,1438303708,10,11.3
7259,369341173325,1438303725,17,12.7
7260,369521515694,1438303735,10,13.6
7261,369701946121,1438303738,3,12.6
7262,369882464649,1438303750,12,12.5
7263,370063071321,1438303754,4,11.2
7264,370243766180,1438303755,1,7.2
7265,370424549268,1438303761,6,7.7
7266,370605420629,1438303773,12,8.3
7267,370786380307,1438303778,5,8
7268,370605332270,1438303804,26,9.6
7269,370786291904,1438303816,12,9.1
7270,370967339898,1438303827,11,9.2
7271,371148476294,1438303835,8,9.7
7272,370967251453,1438303858,23,10.8
7273,371148387806,1438303860,2,10.6
7274,371329612604,1438303865,5,11
7275,371148299317,1438303887,22,12.6
7276,371329524072,1438303889,2,11.6
7277,371510837316,1438303892,3,11.4
7278,371329435540,1438303905,13,10.1
7279,371148122340,1438303919,14,10.3
7280,371329347009,1438303922,3,9.5
7281,371510660166,1438303923,1,8.8
7282,371329258477,1438303962,39,10.4
7283,371147945363,1438303975,13,11.5
7284,371329169945,1438303987,12,12.2
7285,371510483016,1438303989,2,10.2
7286,371329081413,1438304009,20,12
7287,371510394441,1438304013,4,12.1
7288,371691796000,1438304018,5,11.3
7289,371873286134,1438304020,2,10.1
7290,372054864886,1438304024,4,10.2
7291,372236532300,1438304029,5,10.6
7292,372418288419,1438304033,4,7.1
7293,372600133286,1438304044,11,6.9
7294,372418199628,1438304090,46,10.3
7295,372600044452,1438304096,6,10.7
7296,372781978067,1438304101,5,9.2
7297,372599955617,1438304126,25,11.3
7298,372781889189,1438304127,1,10.9
7299,372963911595,1438304138,11,11.8
7300,372781800311,1438304151,13,12.7
7301,372963822674,1438304157,6,12.8
7302,373145933915,1438304162,5,12.9
7303,372963733752,1438304181,19,13.7
7304,372781622554,1438304195,14,10.5
7305,372599600278,1438304209,14,11.3
7306,372781533676,1438304220,11,11.9
7307,372963555909,1438304231,11,10.5
7308,373145667020,1438304237,6,11
7309,373327867052,1438304238,1,10
7310,373510156049,1438304241,3,9
7311,373692534054,1438304248,7,9.1
7312,373510066997,1438304263,15,10.1
7313,373327689035,1438304276,13,9.5
7314,373509977945,1438304279,3,8.4
7315,373692355863,1438304282,3,7.3
7316,373874822833,1438304292,10,7.2
7317,374057378898,1438304297,5,6.6
7318,374240024102,1438304306,9,6.9
7319,374422758488,1438304318,12,8
7320,374605582100,1438304326,8,8.5
7321,374788494981,1438304332,6,8.4
7322,374971497175,1438304336,4,7.3
7323,374788405624,1438304360,24,8.4
7324,374971407775,1438304361,1,8.2
7325,375154499282,1438304362,1,8
7326,374971318375,1438304380,18,8.8
7327,374788226911,1438304408,28,11.1
7328,374971228974,1438304415,7,10.9
7329,375154320394,1438304423,8,10.5
7330,375337501214,1438304430,7,10.4
7331,375154230950,1438304454,24,12.2
7332,374971050174,1438304471,17,13.5
7333,375154141507,1438304474,3,11.4
7334,375337322240,1438304478,4,11.7
7335,375520592416,1438304480,2,11.8
7336,375703952080,1438304487,7,10.7
7337,375887401275,1438304499,12,9.1
7338,375703862505,1438304512,13,9.7
7339,375887311656,1438304517,5,9.4
7340,376070850382,1438304525,8,9.5
7341,376254478726,1438304527,2,7.3
7342,376438196733,1438304532,5,6.1
7343,376254389020,1438304545,13,7.1
7344,376438106983,1438304548,3,7
7345,376621914652,1438304549,1,6.9
7346,376805812071,1438304557,8,7
7347,376989799283,1438304565,8,6.6
7348,377173876333,1438304574,9,6.2
7349,377358043264,1438304583,9,6.6
7350,377542300121,1438304590,7,6.5
7351,377726646947,1438304592,2,6.5
7352,377911083786,1438304596,4,6.4
7353,378095610682,1438304598,2,5.3
7354,378280227679,1438304602,4,5.4
7355,378095520537,1438304622,20,7.3
7356,377910903584,1438304646,24,8.9
7357,378095430392,1438304653,7,8.8
7358,378280047301,1438304655,2,8.1
7359,378095340247,1438304668,13,8.5
7360,377910723382,1438304705,37,11.5
7361,378095250102,1438304714,9,12.2
7362,378279866923,1438304722,8,12.6
7363,378464573889,1438304734,12,13.6
7364,378649371044,1438304735,1,13.3
7365,378464483656,1438304751,16,12.9
7366,378649280767,1438304759,8,11.3
7367,378834168111,1438304771,12,11.8
7368,378649190490,1438304784,13,12.9
7369,378834077790,1438304785,1,11.7
7370,379019055367,1438304793,8,8.8
7371,379204123265,1438304801,8,8.7
7372,379389281528,1438304812,11,9
7373,379574530200,1438304817,5,8.3
7374,379759869326,1438304827,10,9.2
7375,379945298949,1438304838,11,8.7
7376,380130819114,1438304842,4,8.3
7377,380316429865,1438304843,1,7.2
7378,380130728484,1438304865,22,8.1
7379,380316339191,1438304877,12,9.2
7380,380130637854,1438304893,16,10
7381,380316248517,1438304897,4,9.6
7382,380501949810,1438304903,6,9.1
7383,380316157843,1438304919,16,10.2
7384,380501859091,1438304922,3,9.5
7385,380687651014,1438304923,1,8.5
7386,380501768372,1438304942,19,10
7387,380687560251,1438304947,5,10.4
7388,380873442848,1438304952,5,8.7
7389,381059416208,1438304964,12,8.7
7390,381245480376,1438304970,6,7.7
7391,381431635395,1438304982,12,8.5
7392,381617881310,1438304988,6,8.5
7393,381804218166,1438304996,8,7.7
7394,381990646006,1438305006,10,8.4
7395,382177164876,1438305015,9,9.2
7396,382363774819,1438305021,6,7.9
7397,382550475880,1438305029,8,8.2
7398,382737268104,1438305033,4,8.1
7399,382550384673,1438305051,18,8.7
7400,382737176853,1438305062,11,9.2
7401,382550293466,1438305075,13,9.3
7402,382363501331,1438305104,29,11.6
7403,382176800403,1438305148,44,15.2
7404,382363410168,1438305156,8,15
7405,382550111051,1438305163,7,14.8
7406,382736903097,1438305167,4,14.6
7407,382923786350,1438305169,2,14
7408,383110760855,1438305170,1,13.7
7409,383297826656,1438305179,9,12.8
7410,383484983797,1438305191,12,12.9
7411,383672232324,1438305203,12,12.8
7412,383859572281,1438305204,1,10
7413,384047003712,1438305205,1,5.7
7414,383859480761,1438305225,20,6.9
7415,384046912148,1438305232,7,6.9
7416,384234435054,1438305242,10,7.5
7417,384422049524,1438305243,1,7.4
7418,384609755602,1438305248,5,7.8
7419,384421957870,1438305266,18,8.7
7420,384609663904,1438305274,8,8.3
7421,384797461591,1438305278,4,7.5
7422,384609572206,1438305296,18,9.2
7423,384797369848,1438305302,6,9.7
7424,384985259188,1438305305,3,8
7425,385173240271,1438305311,6,7.9
7426,385361313142,1438305314,3,7.2
7427,385549477845,1438305319,5,7.6
7428,385737734425,1438305326,7,7.8
7429,385926082928,1438305328,2,6.2
7430,385737642458,1438305344,16,7
7431,385549294000,1438305361,17,8.3
7432,385737550491,1438305367,6,7.1
7433,385925898904,1438305372,5,7
7434,386114339284,1438305374,2,6.9
7435,385925806892,1438305387,13,7.6
7436,386114247227,1438305391,4,7.7
7437,386302779574,1438305399,8,8
7438,386491403978,1438305406,7,8
7439,386680120483,1438305407,1,7.9
7440,386491311831,1438305425,18,8.1
7441,386302595371,1438305445,20,8.4
7442,386491219685,1438305446,1,7.9
7443,386679936100,1438305449,3,7.7
7444,386868744662,1438305453,4,7.9
7445,387057645416,1438305457,4,7
7446,386868652426,1438305472,15,8.1
7447,387057553135,1438305483,11,8.4
7448,387246546080,1438305490,7,8.4
7449,387435631307,1438305493,3,8.6
7450,387624808861,1438305497,4,7.2
7451,387814078787,1438305509,12,6.4
7452,387624716444,1438305530,21,8.4
7453,387813986325,1438305534,4,8.5
7454,388003348623,1438305537,3,8.4
7455,387813893863,1438305558,21,10.1
7456,388003256115,1438305567,9,9.5
7457,388192710829,1438305577,10,9.4
7458,388382258051,1438305585,8,9.5
7459,388192618277,1438305619,34,12.6
7460,388003071101,1438305649,30,15.2
7461,388192525725,1438305653,4,14.4
7462,388382072856,1438305656,3,12.6
