1469059200;59.763
1469145600;59.596
1469232000;60.797
1469318400;60.912
1469404800;58.041
1469491200;57.485
1469577600;51.387
1469664000;55.687
1469750400;55.146
1469836800;54.679
1469923200;54.483
1470009600;54.442
1470096000;50.797
1470182400;48.633
1470268800;51.090
1470355200;53.305
1470441600;53.004
1470528000;53.578
1470614400;54.810
1470700800;56.755
1470787200;58.860
1470873600;60.119
1470960000;60.031
1471046400;59.674
1471132800;59.899
1471219200;59.514
1471305600;61.567
1471392000;61.463
1471478400;61.110
1471564800;62.459
1471651200;63.447
1471737600;63.103
1471824000;64.446
1471910400;65.758
1471996800;65.493
1472083200;67.338
1472169600;70.035
1472256000;69.020
1472342400;68.798
1472428800;68.148
1472515200;68.220
1472601600;69.059
1472688000;70.596
1472774400;70.130
1472860800;68.510
1472947200;65.871
1473033600;67.661
1473120000;68.158
1473206400;68.605
1473292800;68.487
1473379200;68.268
1473465600;69.729
1473552000;71.178
1473638400;71.225
1473724800;71.654
1473811200;72.546
1473897600;73.116
1473984000;72.645
1474070400;75.421
1474156800;72.224
1474243200;62.901
1474329600;74.758
1474416000;77.929
1474502400;71.323
1474588800;72.670
1474675200;74.211
1474761600;75.468
1474848000;75.443
1474934400;71.522
1475020800;81.379
1475107200;83.711
1475193600;83.323
1475280000;76.304
1475366400;76.005
1475452800;81.561
1475539200;86.514
1475625600;80.800
1475712000;83.821
1475798400;69.908
1475884800;76.211
1475971200;84.951
1476057600;86.427
1476144000;89.686
1476230400;84.156
1476316800;82.198
1476403200;91.991
1476489600;95.454
1476576000;95.168
1476662400;92.157
1476748800;92.932
1476835200;92.358
1476921600;92.825
1477008000;102.156
1477094400;103.794
1477180800;102.341
1477267200;101.691
1477353600;104.669
1477440000;104.784
1477526400;104.659
1477612800;101.735
1477699200;85.036
1477785600;76.370
1477872000;81.664
1477958400;73.351
1478044800;64.719
1478131200;61.515
1478217600;57.160
1478304000;53.005
1478390400;51.647
1478476800;58.599
1478563200;67.264
1478649600;68.501
1478736000;62.532
1478822400;60.582
1478908800;60.465
1478995200;64.651
1479081600;68.109
1479168000;69.610
1479254400;67.943
1479340800;66.530
1479427200;66.438
1479513600;71.949
1479600000;78.335
1479686400;84.450
1479772800;81.078
1479859200;75.589
1479945600;68.111
1480032000;65.987
1480118400;69.017
1480204800;65.524
1480291200;67.650
1480377600;69.010
1480464000;69.284
1480550400;70.310
1480636800;71.265
1480723200;74.253
1480809600;75.672
1480896000;73.601
1480982400;71.207
1481068800;73.643
1481155200;76.369
1481241600;79.280
1481328000;80.985
1481414400;82.938
1481500800;80.878
1481587200;82.224
1481673600;81.678
1481760000;82.534
1481846400;84.138
1481932800;84.534
1482019200;87.760
1482105600;88.902
1482192000;90.508
1482278400;90.111
1482364800;88.552
1482451200;82.166
1482537600;76.928
1482624000;78.750
1482710400;82.528
1482796800;80.947
1482883200;79.482
1482969600;78.498
1483056000;78.996
1483142400;81.073
1483228800;79.895
1483315200;80.591
1483401600;80.545
1483488000;87.318
1483574400;90.096
1483660800;91.837
1483747200;93.445
1483833600;94.534
1483920000;97.382
1484006400;98.722
1484092800;99.096
1484179200;99.976
1484265600;101.356
1484352000;102.517
1484438400;103.641
1484524800;104.134
1484611200;103.817
1484697600;102.053
1484784000;107.184
1484870400;106.857
1484956800;108.358
1485043200;108.811
1485129600;111.109
1485216000;109.885
1485302400;110.021
1485388800;111.654
1485475200;112.707
1485561600;111.597
1485648000;110.677
1485734400;110.965
1485820800;112.737
1485907200;111.557
1485993600;113.890
1486080000;112.321
1486166400;112.665
1486252800;118.163
1486339200;119.234
1486425600;119.408
1486512000;120.240
1486598400;121.113
1486684800;124.421
1486771200;124.729
1486857600;126.460
1486944000;127.523
1487030400;129.976
1487116800;129.591
1487203200;129.994
1487289600;133.278
1487376000;135.014
1487462400;137.219
1487548800;137.087
1487635200;140.244
1487721600;140.528
1487808000;139.771
1487894400;140.244
1487980800;142.922
1488067200;147.403
1488153600;150.763
1488240000;154.531
1488326400;152.610
1488412800;152.750
1488499200;160.218
1488585600;158.696
1488672000;163.957
1488758400;166.365
1488844800;165.933
1488931200;170.548
1489017600;173.894
1489104000;172.946
1489190400;175.151
1489276800;177.745
1489363200;180.235
1489449600;179.845
1489536000;184.132
1489622400;185.854
1489708800;192.810
1489795200;197.601
1489881600;190.867
1489968000;199.408
1490054400;199.631
1490140800;201.632
1490227200;210.879
1490313600;211.000
1490400000;211.205
1490486400;221.175
1490572800;231.657
1490659200;229.549
1490745600;232.980
1490832000;236.982
1490918400;240.139
1491004800;239.048
1491091200;242.037
1491177600;225.778
1491264000;240.588
1491350400;246.279
1491436800;248.619
1491523200;249.575
1491609600;252.485
1491696000;253.175
1491782400;255.973
1491868800;261.037
1491955200;260.942
1492041600;254.806
1492128000;271.575
1492214400;272.397
1492300800;272.581
1492387200;275.532
1492473600;282.740
1492560000;288.751
1492646400;283.972
1492732800;290.823
1492819200;297.111
1492905600;298.451
1492992000;295.212
1493078400;298.308
1493164800;308.931
1493251200;313.696
1493337600;328.633
1493424000;342.092
1493510400;332.584
1493596800;336.173
1493683200;335.200
1493769600;339.479
1493856000;336.421
1493942400;349.788
1494028800;349.260
1494115200;353.593
1494201600;353.828
1494288000;365.570
1494374400;363.679
1494460800;369.262
1494547200;379.251
1494633600;378.491
1494720000;404.779
1494806400;414.048
1494892800;417.080
1494979200;408.104
1495065600;414.448
1495152000;431.650
1495238400;439.714
1495324800;451.327
1495411200;463.103
1495497600;448.717
1495584000;458.978
1495670400;457.711
1495756800;456.542
1495843200;473.268
1495929600;469.177
1496016000;487.713
1496102400;513.217
1496188800;519.724
1496275200;561.001
1496361600;574.506
1496448000;575.748
1496534400;597.678
1496620800;599.656
1496707200;615.097
1496793600;632.534
1496880000;640.655
1496966400;639.988
1497052800;662.233
1497139200;682.857
1497225600;676.331
1497312000;694.617
1497398400;713.189
1497484800;728.250
1497571200;737.125
1497657600;761.530
1497744000;769.923
1497830400;775.466
1497916800;847.174
1498003200;874.309
1498089600;872.419
1498176000;881.532
1498262400;888.680
1498348800;904.654
1498435200;923.853
1498521600;930.359
1498608000;950.061
1498694400;962.749
1498780800;972.009
1498867200;992.636
1498953600;1002.208
1499040000;1012.942
1499126400;1027.254
1499212800;1022.956
1499299200;1037.217
1499385600;1038.186
1499472000;1055.963
1499558400;1071.108
